TractId,State,County,TotalPop,Income,IncomePerCap,Professional,Unemployment
17031804508,Illinois,Cook County,2439,62986.0,24231.0,28.7,10.0
17031804509,Illinois,Cook County,6329,82804.0,23449.0,21.7,5.5
17031804510,Illinois,Cook County,6639,58594.0,16279.0,11.5,7.8
17031804511,Illinois,Cook County,2742,54412.0,20089.0,19.2,3.3
17031804603,Illinois,Cook County,6016,60147.0,32763.0,41.9,2.9
17031804606,Illinois,Cook County,7264,100192.0,40410.0,43.9,3.4
17031804607,Illinois,Cook County,6846,99559.0,39405.0,41.8,5.0
17031804608,Illinois,Cook County,3524,86298.0,42619.0,42.8,10.0
17031804609,Illinois,Cook County,5898,96164.0,48011.0,55.3,3.3
17031804610,Illinois,Cook County,2385,74301.0,50473.0,46.7,5.6
17031804611,Illinois,Cook County,4546,78514.0,42835.0,47.9,7.7
17031804701,Illinois,Cook County,6752,55524.0,26360.0,45.0,9.5
17031804705,Illinois,Cook County,4100,60134.0,32876.0,35.4,7.3
17031804706,Illinois,Cook County,2513,122930.0,38059.0,43.8,4.8
17031804709,Illinois,Cook County,5868,57128.0,29816.0,36.6,5.4
17031804710,Illinois,Cook County,3972,74615.0,37595.0,36.7,3.7
17031804711,Illinois,Cook County,8325,69082.0,29308.0,38.5,4.8
17031804712,Illinois,Cook County,5241,92917.0,39768.0,47.4,4.2
17031804713,Illinois,Cook County,4868,89884.0,39815.0,55.4,3.9
17031804714,Illinois,Cook County,3397,77829.0,34803.0,44.6,7.7
17031804715,Illinois,Cook County,3192,54922.0,22924.0,25.8,4.8
17031804716,Illinois,Cook County,4875,90625.0,36770.0,45.7,6.9
17031804803,Illinois,Cook County,6155,73942.0,35083.0,41.8,4.3
17031804804,Illinois,Cook County,6636,72142.0,31943.0,32.8,6.5
17031804805,Illinois,Cook County,6456,83167.0,36533.0,40.6,4.2
17031804806,Illinois,Cook County,3779,59091.0,20303.0,19.1,4.5
17031804807,Illinois,Cook County,5106,76803.0,30810.0,39.3,3.9
17031804808,Illinois,Cook County,2779,98810.0,34410.0,32.5,5.8
17031804809,Illinois,Cook County,4251,96719.0,40952.0,45.4,2.7
17031804810,Illinois,Cook County,7264,71667.0,32914.0,47.8,6.5
17031804901,Illinois,Cook County,6469,87536.0,44152.0,53.8,1.7
17031804902,Illinois,Cook County,5494,82292.0,33753.0,46.4,5.5
17031805001,Illinois,Cook County,4792,99327.0,48054.0,52.1,1.8
17031805002,Illinois,Cook County,6227,50409.0,28015.0,31.5,6.7
17031805105,Illinois,Cook County,7258,54409.0,24412.0,31.0,7.7
17031805106,Illinois,Cook County,2990,73300.0,38691.0,44.5,3.8
17031805107,Illinois,Cook County,6916,50713.0,25802.0,25.2,8.1
17031805108,Illinois,Cook County,6685,55084.0,31272.0,36.7,6.9
17031805109,Illinois,Cook County,4179,81029.0,38887.0,44.8,3.3
17031805110,Illinois,Cook County,4410,71471.0,39819.0,49.7,2.2
17031805111,Illinois,Cook County,7915,57500.0,24097.0,29.5,7.0
17031805112,Illinois,Cook County,3276,56222.0,25501.0,32.1,7.2
17031805201,Illinois,Cook County,3776,108295.0,39319.0,37.3,4.2
17031805202,Illinois,Cook County,4445,84541.0,41799.0,47.7,1.9
17031805301,Illinois,Cook County,3119,69271.0,31364.0,40.8,2.4
17031805302,Illinois,Cook County,3795,84500.0,35214.0,48.6,4.7
17031805401,Illinois,Cook County,3856,79142.0,34039.0,35.3,7.9
17031805402,Illinois,Cook County,4677,64492.0,29576.0,34.8,3.6
17031805501,Illinois,Cook County,4091,88011.0,45104.0,46.2,5.2
17031805502,Illinois,Cook County,3983,129083.0,69883.0,64.0,2.9
17031805600,Illinois,Cook County,4368,119706.0,59011.0,60.3,6.2
17031805701,Illinois,Cook County,4998,99563.0,55549.0,58.2,1.6
17031805702,Illinois,Cook County,2010,106750.0,46573.0,51.9,3.4
17031805801,Illinois,Cook County,2490,92656.0,52437.0,50.0,3.7
17031805802,Illinois,Cook County,4762,86071.0,46958.0,49.2,2.6
17031805901,Illinois,Cook County,4266,82796.0,38006.0,39.3,4.9
17031805902,Illinois,Cook County,6405,102770.0,45983.0,49.6,2.1
17031806001,Illinois,Cook County,5912,49304.0,26543.0,36.4,5.7
17031806002,Illinois,Cook County,7168,56213.0,24709.0,27.4,5.2
17031806003,Illinois,Cook County,7756,62696.0,25806.0,35.3,3.8
17031806004,Illinois,Cook County,7537,45833.0,27148.0,32.9,6.0
17031806102,Illinois,Cook County,3715,81154.0,36162.0,43.3,6.9
17031806103,Illinois,Cook County,4999,84136.0,41589.0,44.0,2.7
17031806104,Illinois,Cook County,4790,42891.0,22515.0,26.8,3.5
17031806201,Illinois,Cook County,4635,50862.0,35974.0,56.4,8.7
17031806202,Illinois,Cook County,4453,49276.0,33891.0,46.5,4.2
17031806300,Illinois,Cook County,4462,80230.0,35734.0,40.7,4.2
17031806400,Illinois,Cook County,2435,64792.0,34249.0,35.9,5.2
17031806501,Illinois,Cook County,2509,49848.0,20257.0,19.0,6.2
17031806502,Illinois,Cook County,4679,66719.0,26755.0,27.5,4.1
17031806600,Illinois,Cook County,3629,80815.0,30932.0,35.1,4.0
17031806700,Illinois,Cook County,4116,104722.0,64610.0,56.2,7.4
17031806801,Illinois,Cook County,4156,58167.0,32159.0,44.0,7.4
17031806802,Illinois,Cook County,3067,70521.0,40015.0,43.4,5.2
17031806900,Illinois,Cook County,4867,64073.0,38421.0,53.9,5.0
17031807000,Illinois,Cook County,6110,53556.0,22054.0,28.4,5.8
17031807100,Illinois,Cook County,3400,125156.0,57805.0,66.9,4.4
17031807200,Illinois,Cook County,5153,85250.0,42014.0,48.2,6.0
17031807300,Illinois,Cook County,8024,63950.0,27595.0,37.0,5.8
17031807400,Illinois,Cook County,6922,51858.0,23812.0,36.9,8.2
17031807500,Illinois,Cook County,3507,107500.0,38108.0,48.9,4.2
17031807600,Illinois,Cook County,6202,65308.0,28396.0,37.7,6.9
17031807700,Illinois,Cook County,5703,47353.0,27634.0,39.7,6.4
17031807800,Illinois,Cook County,2825,95461.0,35958.0,48.7,3.0
17031807900,Illinois,Cook County,4148,94961.0,44535.0,58.2,4.2
17031808001,Illinois,Cook County,3675,102788.0,40551.0,53.5,3.3
17031808002,Illinois,Cook County,4814,80875.0,34545.0,45.3,7.0
17031808100,Illinois,Cook County,3604,48200.0,31664.0,32.2,5.6
17031808200,Illinois,Cook County,5524,71875.0,28821.0,35.7,3.6
17031808301,Illinois,Cook County,6006,70931.0,34172.0,50.4,2.0
17031808302,Illinois,Cook County,3617,74167.0,35952.0,51.9,3.7
17031808400,Illinois,Cook County,4462,82619.0,32068.0,53.1,6.4
17031808500,Illinois,Cook County,4094,89665.0,33299.0,40.2,4.3
17031808600,Illinois,Cook County,2077,147396.0,76531.0,65.9,1.0
17031808702,Illinois,Cook County,5351,66786.0,14040.0,46.7,8.2
17031808800,Illinois,Cook County,3764,128875.0,69258.0,74.1,3.3
17031808900,Illinois,Cook County,4179,137188.0,72413.0,74.6,3.3
17031809000,Illinois,Cook County,4200,136354.0,69931.0,74.9,5.0
17031809100,Illinois,Cook County,3355,105052.0,64672.0,70.7,1.5
17031809200,Illinois,Cook County,4678,48575.0,18961.0,30.4,8.7
17031809300,Illinois,Cook County,4687,30048.0,30175.0,70.8,1.5
17031809400,Illinois,Cook County,5463,49977.0,53585.0,69.2,5.4
17031809500,Illinois,Cook County,4026,62188.0,50998.0,75.4,4.5
17031809600,Illinois,Cook County,3177,87889.0,37849.0,45.9,13.4
17031809700,Illinois,Cook County,4018,74395.0,34129.0,47.2,6.1
17031809800,Illinois,Cook County,2754,80000.0,54246.0,69.6,6.1
17031809900,Illinois,Cook County,2964,118808.0,85845.0,76.3,3.3
17031810000,Illinois,Cook County,4744,82833.0,67371.0,75.7,3.1
17031810100,Illinois,Cook County,4472,65557.0,39437.0,63.4,8.7
17031810200,Illinois,Cook County,6244,58404.0,28846.0,44.5,3.3
17031810301,Illinois,Cook County,4214,76573.0,33505.0,51.0,3.7
17031810302,Illinois,Cook County,3267,77188.0,35658.0,55.8,1.4
17031810400,Illinois,Cook County,5368,102753.0,45932.0,55.4,2.5
17031810501,Illinois,Cook County,5170,74837.0,34069.0,31.7,4.6
17031810502,Illinois,Cook County,5391,52200.0,25686.0,25.1,7.5
17031810600,Illinois,Cook County,4408,51160.0,27782.0,38.6,9.1
17031810701,Illinois,Cook County,5035,39519.0,21795.0,20.6,9.5
17031810702,Illinois,Cook County,4085,49167.0,24783.0,24.3,4.9
17031810800,Illinois,Cook County,5178,71347.0,28902.0,24.4,8.1
17031810900,Illinois,Cook County,6382,49375.0,24574.0,31.9,7.7
17031811000,Illinois,Cook County,4151,81563.0,37237.0,50.7,7.0
17031811100,Illinois,Cook County,6077,39893.0,24267.0,20.6,6.4
17031811200,Illinois,Cook County,5381,57337.0,24683.0,24.9,6.0
17031811301,Illinois,Cook County,4726,63438.0,22645.0,23.9,9.9
17031811302,Illinois,Cook County,3596,32648.0,15096.0,13.3,16.9
17031811401,Illinois,Cook County,4899,54357.0,26829.0,20.2,7.3
17031811402,Illinois,Cook County,4440,60691.0,28568.0,28.2,5.8
17031811500,Illinois,Cook County,6142,71359.0,25301.0,25.8,8.2
17031811600,Illinois,Cook County,6316,52854.0,24464.0,20.5,7.9
17031811701,Illinois,Cook County,3787,50693.0,21164.0,9.1,5.4
17031811702,Illinois,Cook County,4894,52730.0,21532.0,19.8,7.2
17031811800,Illinois,Cook County,5402,74167.0,21926.0,16.3,3.9
17031811900,Illinois,Cook County,5899,118500.0,65337.0,56.9,2.2
17031812000,Illinois,Cook County,5316,101806.0,82219.0,65.0,4.2
17031812100,Illinois,Cook County,4582,115667.0,44873.0,69.1,7.1
17031812200,Illinois,Cook County,4010,207396.0,75684.0,73.0,6.7
17031812301,Illinois,Cook County,4250,73082.0,55458.0,69.4,4.0
17031812302,Illinois,Cook County,2823,135112.0,54067.0,74.7,7.1
17031812400,Illinois,Cook County,3384,182969.0,82950.0,73.8,5.5
17031812500,Illinois,Cook County,3131,53750.0,47772.0,54.7,4.2
17031812600,Illinois,Cook County,3234,56369.0,44438.0,58.2,7.0
17031812700,Illinois,Cook County,3355,57181.0,52666.0,60.1,4.7
17031812801,Illinois,Cook County,3204,63269.0,46713.0,56.2,8.3
17031812802,Illinois,Cook County,2533,61908.0,50368.0,67.9,9.2
17031812900,Illinois,Cook County,4756,104926.0,46599.0,73.2,4.6
17031813000,Illinois,Cook County,3798,102344.0,46203.0,61.5,6.8
17031813100,Illinois,Cook County,4703,88111.0,38147.0,59.1,6.0
17031813200,Illinois,Cook County,4466,117083.0,46644.0,62.3,3.9
17031813301,Illinois,Cook County,3492,36329.0,13812.0,9.0,5.8
17031813302,Illinois,Cook County,3809,45972.0,15477.0,10.7,10.8
17031813400,Illinois,Cook County,8197,46962.0,13592.0,8.6,6.4
17031813500,Illinois,Cook County,6707,51967.0,19868.0,8.1,8.2
17031813600,Illinois,Cook County,5000,50462.0,15975.0,17.3,9.9
17031813701,Illinois,Cook County,3906,40822.0,23148.0,6.0,11.1
17031813702,Illinois,Cook County,3721,35577.0,13384.0,4.9,6.2
17031813801,Illinois,Cook County,2938,47163.0,14896.0,7.7,3.6
17031813802,Illinois,Cook County,5080,41331.0,15108.0,6.1,8.1
17031813900,Illinois,Cook County,7068,40869.0,13293.0,11.5,9.9
17031814000,Illinois,Cook County,5256,46345.0,17270.0,10.5,8.0
17031814100,Illinois,Cook County,3859,40082.0,15510.0,10.4,4.4
17031814200,Illinois,Cook County,6320,37432.0,15456.0,7.8,8.8
17031814300,Illinois,Cook County,4786,37072.0,13442.0,13.4,11.1
17031814400,Illinois,Cook County,8020,44888.0,17125.0,12.0,10.5
17031814500,Illinois,Cook County,5576,63570.0,19358.0,16.3,7.2
17031814600,Illinois,Cook County,5733,61078.0,20921.0,30.2,6.2
17031814700,Illinois,Cook County,5824,75329.0,21720.0,30.5,6.9
17031814800,Illinois,Cook County,5960,63938.0,25563.0,22.8,8.5
17031814900,Illinois,Cook County,6935,50694.0,19627.0,18.6,9.8
17031815000,Illinois,Cook County,3981,49056.0,19494.0,15.1,4.2
17031815100,Illinois,Cook County,4361,62000.0,22903.0,15.3,4.6
17031815200,Illinois,Cook County,6106,58529.0,23381.0,22.0,8.1
